I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-53, -92, -39, 73, -7, -65, -9, -78, -78, -97, -34, -97, 
-53, -102, -48, 78, -2, -75, -4, -73, -73, -97, -34, -97, 
-53, -102, -48, 78, -2, -75, -4, -73, -53, -97, -29, -97, 
-53, -58, -4, 56, -24, -31, -14, -73, -73, -97, -39, -92, 
-29, -82, -53, 56, 12, -68, -9, -73, -68, -82, -24, -82, 
-19, -107, -87, 63, 34, -97, -9, -78, -68, -78, -19, -87, 
-24, -102, -78, 63, 26, -90, -9, -87, -78, -82, -24, -97, 
-29, -97, -68, 63, 19, -82, -9, -87, -78, -87, -29, -97, 
-34, -92, -58, 63, 12, -75, -9, -87, -78, -92, -34, -97, 
-39, -87, -48, 63, 4, -68, -9, -87, -78, -97, -39, -97, 
-39, -68, -29, 53, -4, -48, -9, -82, -78, -97, -34, -97, 
-34, -68, -34, 51, 0, -51, -9, -82, -78, -97, -34, -97, 
-34, -78, -43, 56, 4, -61, -9, -78, -78, -97, -34, -97, 
-34, -78, -43, 56, 4, -61, -9, -78, -78, -102, -34, -97, 
-34, -73, -39, 53, 2, -56, 0, -73, -87, -102, -43, -87, 
-34, -78, -43, 56, 4, -61, 0, -73, -87, -102, -34, -82, 
-29, -97, -68, 63, 19, -82, 4, -68, -87, -97, -34, -82, 
-29, -102, -73, 65, 21, -87, 4, -68, -87, -97, -34, -82, 
-29, -92, -63, 61, 17, -78, 4, -78, -87, -92, -24, -78, 
-29, -97, -68, 63, 19, -82, 14, -78, -87, -92, -24, -78, 
-29, -112, -82, 70, 26, -97, 14, -73, -87, -92, -24, -73, 
-29, -117, -87, 73, 29, -102, 14, -68, -87, -87, -24, -73, 
-34, -112, -78, 73, 21, -95, 0, -68, -78, -87, -24, -78, 
-39, -92, -53, 65, 7, -73, 0, -78, -82, -87, -29, -78, 
-43, -82, -39, 63, -2, -61, -4, -78, -82, -87, -29, -82, 
-48, -78, -29, 63, -9, -53, -4, -73, -82, -87, -29, -82, 
-34, -73, -39, 53, 2, -56, -4, -82, -87, -92, -34, -92, 
-29, -63, -34, 46, 2, -48, 0, -82, -87, -92, -34, -87, 
-24, -43, -19, 34, -2, -31, 0, -78, -82, -87, -34, -87, 
-19, -29, -9, 24, -4, -19, 4, -78, -78, -87, -29, -87, 
-24, -34, -9, 29, -7, -21, 24, -58, -63, -82, -19, -78, 
-29, -29, 0, 29, -14, -14, 24, -58, -63, -73, -19, -78, 
-34, -24, 9, 29, -21, -7, 24, -58, -63, -68, -19, -78, 
-39, -24, 14, 31, -26, -4, 29, -58, -63, -58, -19, -78, 
-34, -29, 4, 31, -19, -12, 34, -68, -63, -58, -19, -78, 
-34, -34, 0, 34, -17, -17, 34, -58, -63, -63, -19, -73, 
-34, -34, 0, 34, -17, -17, 29, -58, -58, -58, -19, -68, 
-34, -29, 4, 31, -19, -12, 24, -58, -63, -63, -14, -63, 
-29, -34, -4, 31, -12, -19, 34, -43, -53, -48, -4, -63, 
-29, -24, 4, 26, -17, -9, 24, -43, -48, -48, 4, -58, 
-19, -9, 9, 14, -14, 0, 19, -43, -43, -48, 9, -53, 
-9, 4, 14, 2, -12, 9, 9, -48, -43, -39, 9, -48, 
-19, 14, 34, 2, -26, 24, 9, -58, -39, -29, 14, -48, 
-19, 14, 34, 2, -26, 24, 0, -58, -39, -29, 14, -48, 
-19, 14, 34, 2, -26, 24, -4, -68, -39, -24, 14, -48, 
-19, 14, 34, 2, -26, 24, -19, -73, -43, -24, 14, -43, 
-29, 24, 53, 2, -41, 39, -43, -87, -53, -29, 0, -53, 
-29, 43, 73, -7, -51, 58, -48, -92, -63, -39, 0, -53, 
-24, 48, 73, -12, -48, 61, -48, -92, -68, -43, 4, -48, 
-19, 48, 68, -14, -43, 58, -58, -97, -68, -48, 4, -48, 
-14, 39, 53, -12, -34, 46, -53, -102, -78, -53, 4, -48, 
-4, 48, 53, -21, -29, 51, -58, -102, -87, -53, 4, -48, 
0, 48, 48, -24, -24, 48, -58, -102, -87, -48, 4, -48, 
4, 48, 43, -26, -19, 46, -58, -97, -82, -43, 14, -39, 
19, 58, 39, -39, -9, 48, -63, -82, -68, -24, 24, -19, 
29, 58, 29, -43, 0, 43, -63, -82, -63, -24, 24, -19, 
34, 48, 14, -41, 9, 31, -63, -82, -58, -24, 24, -19, 
39, 48, 9, -43, 14, 29, -58, -73, -48, -19, 34, -19, 
34, 58, 24, -46, 4, 41, -43, -78, -58, -14, 43, -9, 
34, 63, 29, -48, 2, 46, -43, -78, -53, -14, 43, -9, 
24, 63, 39, -43, -7, 51, -43, -78, -53, -19, 43, -9, 
19, 48, 29, -34, -4, 39, -39, -82, -63, -29, 34, -14, 
4, 19, 14, -12, -4, 17, -19, -82, -82, -24, 29, -9, 
-4, 4, 9, 0, -7, 7, -14, -82, -82, -24, 24, -14, 
-14, -4, 9, 9, -12, 2, -9, -82, -78, -24, 24, -19, 
-19, -43, -24, 31, 2, -34, 0, -82, -78, -29, 24, -24, 
-24, -53, -29, 39, 2, -41, -9, -82, -82, -34, 14, -39, 
-34, -53, -19, 43, -7, -36, -14, -87, -92, -43, 4, -48, 
-43, -58, -14, 51, -14, -36, -14, -87, -97, -48, -4, -58, 
-53, -68, -14, 61, -19, -41, -14, -87, -102, -58, -14, -68, 
-48, -73, -24, 61, -12, -48, -4, -87, -97, -48, -14, -73, 
-43, -78, -34, 61, -4, -56, 0, -87, -97, -53, -14, -73, 
-48, -92, -43, 70, -2, -68, 0, -87, -102, -53, -14, -73, 
-48, -92, -43, 70, -2, -68, 9, -92, -102, -63, -19, -73, 
-34, -102, -68, 68, 17, -85, 0, -82, -102, -63, -34, -87, 
-29, -117, -87, 73, 29, -102, 0, -82, -107, -63, -34, -87, 
-24, -131, -107, 78, 41, -119, 0, -82, -112, -63, -34, -92, 
-19, -122, -102, 70, 41, -112, 0, -82, -112, -68, -39, -92, 
-34, -112, -78, 73, 21, -95, 9, -82, -117, -78, -43, -102, 
-39, -112, -73, 75, 17, -92, 9, -82, -117, -78, -43, -102, 
-43, -112, -68, 78, 12, -90, 4, -87, -122, -78, -53, -107, 
-48, -107, -58, 78, 4, -82, 4, -87, -122, -82, -53, -107, 
-48, -92, -43, 70, -2, -68, -4, -87, -122, -82, -48, -107, 
-48, -97, -48, 73, 0, -73, 0, -82, -122, -82, -43, -102, 
-48, -92, -43, 70, -2, -68, 0, -82, -122, -78, -43, -102, 
-43, -87, -43, 65, 0, -65, 4, -82, -122, -78, -43, -102, 
-34, -97, -63, 65, 14, -80, 4, -82, -122, -68, -34, -97, 
-34, -97, -63, 65, 14, -80, 0, -82, -122, -68, -39, -97, 
-34, -97, -63, 65, 14, -80, 0, -82, -126, -78, -43, -97, 
-39, -97, -58, 68, 9, -78, 0, -82, -136, -78, -43, -102, 
-39, -151, -112, 95, 36, -131, 14, -58, -102, -68, -34, -82, 
-43, -180, -136, 112, 46, -158, 34, -34, -92, -58, -14, -78, 
-34, -185, -151, 109, 58, -168, 39, -29, -97, -82, -34, -92, 
-39, -175, -136, 107, 48, -156, 34, -29, -122, -107, -63, -112, 
-34, -195, -161, 114, 63, -178, 39, -9, -126, -117, -82, -117, 
-29, -209, -180, 119, 75, -195, 39, -9, -117, -117, -73, -117, 
-19, -185, -165, 102, 73, -175, 29, -4, -92, -82, -58, -117, 
14, -165, -180, 75, 97, -173, 14, 39, -19, -9, 4, -82, 
63, -131, -195, 34, 129, -163, 4, 117, 97, 107, 87, -24, 
122, -102, -224, -9, 173, -163, -19, 204, 244, 258, 209, 63, 
170, -87, -258, -41, 214, -173, -34, 307, 414, 429, 366, 175, 
209, -63, -273, -73, 241, -168, -24, 405, 561, 585, 492, 273, 
248, 14, -234, -131, 241, -109, -48, 439, 624, 668, 566, 326, 
302, 102, -200, -202, 251, -48, -102, 385, 629, 722, 619, 370, 
366, 165, -200, -265, 283, -17, -180, 268, 619, 814, 732, 473, 
429, 239, -190, -334, 309, 24, -292, 82, 580, 922, 878, 610, 
463, 351, -112, -407, 287, 119, -444, -156, 507, 995, 995, 727, 
512, 434, -78, -473, 295, 178, -580, -346, 414, 1039, 1102, 834, 
575, 517, -58, -546, 317, 229, -732, -492, 375, 1112, 1224, 951, 
590, 624, 34, -607, 278, 329, -883, -649, 307, 1151, 1307, 1049, 
556, 732, 175, -644, 190, 453, -1010, -868, 136, 1068, 1283, 1054, 
439, 761, 322, -600, 58, 541, -1054, -1112, -234, 746, 1058, 936, 
258, 688, 429, -473, -85, 558, -995, -1332, -771, 180, 644, 697, 
102, 556, 453, -329, -175, 505, -917, -1420, -1200, -312, 258, 453, 
0, 453, 453, -226, -226, 453, -814, -1337, -1298, -517, 68, 292, 
-63, 361, 424, -148, -244, 392, -722, -1200, -1263, -570, -43, 180, 
-107, 253, 361, -73, -234, 307, -673, -1146, -1244, -629, -165, 63, 
-136, 161, 297, -12, -217, 229, -619, -1073, -1185, -658, -263, -39, 
-156, 87, 244, 34, -200, 165, -512, -946, -1068, -644, -302, -117, 
-146, 4, 151, 70, -148, 78, -419, -810, -971, -610, -322, -165, 
-146, -43, 102, 95, -124, 29, -356, -688, -893, -580, -326, -185, 
-146, -48, 97, 97, -122, 24, -307, -590, -800, -527, -302, -180, 
-126, -53, 73, 90, -100, 9, -244, -502, -717, -473, -283, -180, 
-117, -39, 78, 78, -97, 19, -185, -409, -634, -434, -258, -190, 
-112, -24, 87, 68, -100, 31, -141, -326, -546, -385, -239, -175, 
-87, -43, 43, 65, -65, 0, -82, -258, -453, -312, -190, -151, 
-82, -82, 0, 82, -41, -41, -29, -204, -370, -253, -141, -131, 
-82, -92, -9, 87, -36, -51, -19, -180, -322, -214, -117, -112, 
-68, -102, -34, 85, -17, -68, -19, -156, -283, -185, -92, -92, 
-48, -117, -68, 82, 9, -92, -9, -131, -258, -165, -82, -87, 
-48, -97, -48, 73, 0, -73, -14, -117, -234, -161, -87, -97, 
-48, -63, -14, 56, -17, -39, -14, -117, -214, -156, -92, -107, 
-68, -53, 14, 61, -41, -19, -9, -102, -190, -141, -92, -112, 
-78, -87, -9, 82, -34, -48, 0, -82, -165, -126, -78, -102, 
-73, -92, -19, 82, -26, -56, 9, -87, -161, -126, -82, -107, 
-68, -87, -19, 78, -24, -53, 9, -87, -156, -117, -78, -107, 
-68, -82, -14, 75, -26, -48, 14, -82, -156, -117, -73, -107, 
-63, -78, -14, 70, -24, -46, 19, -73, -151, -107, -73, -107, 
-68, -87, -19, 78, -24, -53, 29, -68, -141, -117, -63, -97, 
-68, -102, -34, 85, -17, -68, 34, -63, -131, -117, -73, -97, 
-68, -112, -43, 90, -12, -78, 34, -58, -126, -117, -73, -102, 
-68, -122, -53, 95, -7, -87, 34, -58, -126, -117, -68, -102, 
-63, -112, -48, 87, -7, -80, 34, -58, -131, -107, -68, -107, 
-63, -102, -39, 82, -12, -70, 29, -58, -126, -97, -68, -107, 
-68, -102, -34, 85, -17, -68, 29, -58, -126, -97, -68, -102, 
-68, -112, -43, 90, -12, -78, 29, -58, -122, -97, -58, -102, 
-53, -112, -58, 82, 2, -85, 34, -58, -126, -107, -68, -102, 
-48, -107, -58, 78, 4, -82, 34, -53, -126, -102, -73, -102, 
-48, -97, -48, 73, 0, -73, 39, -48, -126, -102, -73, -102, 
-48, -107, -58, 78, 4, -82, 39, -48, -122, -102, -68, -102, 
-53, -131, -78, 92, 12, -104, 48, -43, -112, -87, -68, -102, 
-53, -122, -68, 87, 7, -95, 43, -43, -117, -87, -68, -107, 
-53, -126, -73, 90, 9, -100, 43, -43, -117, -87, -68, -107, 
-53, -131, -78, 92, 12, -104, 48, -43, -102, -87, -68, -107, 
-43, -107, -63, 75, 9, -85, 48, -53, -117, -92, -73, -107, 
-39, -97, -58, 68, 9, -78, 39, -53, -126, -97, -78, -112, 
-39, -82, -43, 61, 2, -63, 39, -53, -131, -102, -82, -117, 
-39, -73, -34, 56, -2, -53, 43, -53, -131, -107, -82, -122, 
-53, -97, -43, 75, -4, -70, 53, -39, -126, -97, -73, -117, 
-58, -102, -43, 80, -7, -73, 53, -29, -122, -87, -68, -107, 
-63, -102, -39, 82, -12, -70, 53, -29, -117, -87, -68, -102, 
-68, -107, -39, 87, -14, -73, 53, -29, -112, -92, -68, -97, 
-53, -107, -53, 80, 0, -80, 58, -29, -107, -82, -63, -97, 
-48, -102, -53, 75, 2, -78, 58, -29, -107, -82, -68, -97, 
-43, -102, -58, 73, 7, -80, 58, -29, -107, -82, -68, -97, 
-39, -107, -68, 73, 14, -87, 58, -24, -102, -78, -63, -92, 
-58, -126, -68, 92, 4, -97, 58, -9, -97, -73, -58, -82, 
-63, -122, -58, 92, -2, -90, 58, -9, -97, -68, -53, -87, 
-68, -117, -48, 92, -9, -82, 53, -14, -97, -63, -58, -92, 
-73, -112, -39, 92, -17, -75, 53, -14, -92, -63, -53, -97, 
-68, -107, -39, 87, -14, -73, 43, -24, -102, -73, -53, -97, 
-68, -102, -34, 85, -17, -68, 48, -24, -97, -73, -48, -92, 
-63, -107, -43, 85, -9, -75, 48, -24, -92, -73, -48, -92, 
-53, -102, -48, 78, -2, -75, 43, -19, -92, -68, -48, -87, 
-48, -82, -34, 65, -7, -58, 43, -19, -97, -63, -53, -97, 
-48, -82, -34, 65, -7, -58, 43, -19, -97, -63, -53, -97, 
-48, -82, -34, 65, -7, -58, 48, -14, -102, -63, -53, -97, 
-48, -92, -43, 70, -2, -68, 48, -14, -107, -63, -53, -97, 
-63, -107, -43, 85, -9, -75, 58, -4, -107, -53, -53, -87, 
-63, -107, -43, 85, -9, -75, 53, -4, -102, -53, -53, -92, 
-63, -107, -43, 85, -9, -75, 53, -4, -97, -58, -53, -92, 
-63, -112, -48, 87, -7, -80, 53, 0, -92, -58, -53, -92, 
-58, -126, -68, 92, 4, -97, 63, 0, -92, -48, -39, -82, 
-53, -126, -73, 90, 9, -100, 63, 0, -82, -48, -39, -82, 
-48, -126, -78, 87, 14, -102, 63, 4, -82, -48, -39, -82, 
-43, -126, -82, 85, 19, -104, 63, 4, -82, -48, -39, -82, 
-53, -107, -53, 80, 0, -80, 48, 4, -87, -63, -48, -97, 
-58, -97, -39, 78, -9, -68, 48, 0, -92, -68, -53, -102, 
-63, -87, -24, 75, -19, -56, 43, -4, -97, -73, -58, -107, 
-68, -78, -9, 73, -29, -43, 34, -9, -102, -78, -63, -112, 
-63, -87, -24, 75, -19, -56, 43, 0, -87, -73, -73, -112, 
-58, -87, -29, 73, -14, -58, 43, 0, -87, -73, -68, -112, 
-53, -73, -19, 63, -17, -46, 43, 0, -87, -73, -68, -112, 
-48, -73, -24, 61, -12, -48, 43, 4, -87, -73, -68, -107, 
-58, -82, -24, 70, -17, -53, 48, 14, -87, -68, -58, -97, 
-58, -92, -34, 75, -12, -63, 48, 14, -87, -63, -58, -97, 
-63, -78, -14, 70, -24, -46, 48, 14, -87, -63, -58, -97, 
-63, -78, -14, 70, -24, -46, 48, 19, -87, -58, -58, -97, 
-53, -87, -34, 70, -9, -61, 58, 29, -82, -48, -48, -87, 
-48, -92, -43, 70, -2, -68, 58, 29, -78, -48, -48, -82, 
-48, -92, -43, 70, -2, -68, 58, 34, -68, -43, -48, -82, 
-43, -82, -39, 63, -2, -61, 58, 34, -58, -43, -43, -82, 
-34, -68, -34, 51, 0, -51, 48, 34, -63, -48, -53, -92, 
-34, -63, -29, 48, -2, -46, 48, 34, -68, -53, -53, -92, 
-34, -58, -24, 46, -4, -41, 48, 43, -68, -53, -53, -92, 
-34, -58, -24, 46, -4, -41, 48, 43, -73, -58, -53, -92, 
-43, -78, -34, 61, -4, -56, 63, 48, -68, -53, -43, -78, 
-43, -87, -43, 65, 0, -65, 68, 53, -63, -53, -43, -73, 
-43, -97, -53, 70, 4, -75, 73, 68, -58, -48, -39, -68, 
-43, -107, -63, 75, 9, -85, 78, 73, -48, -48, -39, -58, 
-43, -78, -34, 61, -4, -56, 68, 68, -58, -53, -53, -73, 
-43, -63, -19, 53, -12, -41, 58, 63, -63, -58, -58, -78, 
-43, -39, 4, 41, -24, -17, 48, 53, -63, -63, -58, -82, 
-39, -19, 19, 29, -29, 0, 43, 43, -68, -68, -63, -87, 
-29, -24, 4, 26, -17, -9, 53, 58, -63, -53, -53, -82, 
-34, -29, 4, 31, -19, -12, 53, 73, -58, -48, -48, -78, 
-34, -29, 4, 31, -19, -12, 53, 82, -48, -48, -48, -73, 
-34, -24, 9, 29, -21, -7, 53, 97, -43, -58, -43, -68, 
-34, -34, 0, 34, -17, -17, 63, 97, -43, -48, -43, -73, 
-34, -39, -4, 36, -14, -21, 63, 97, -43, -48, -34, -73, 
-34, -53, -19, 43, -7, -36, 68, 107, -43, -48, -34, -63, 
-34, -53, -19, 43, -7, -36, 68, 102, -43, -48, -34, -63, 
-19, -39, -19, 29, 0, -29, 58, 102, -48, -53, -39, -73, 
-19, -39, -19, 29, 0, -29, 58, 107, -48, -58, -43, -73, 
-19, -19, 0, 19, -9, -9, 58, 112, -43, -63, -53, -73, 
-19, -29, -9, 24, -4, -19, 58, 117, -39, -68, -58, -73, 
-9, -24, -14, 17, 2, -19, 68, 117, -39, -63, -53, -63, 
-9, -14, -4, 12, -2, -9, 73, 117, -39, -63, -53, -63, 
-4, -4, 0, 4, -2, -2, 73, 126, -39, -63, -53, -68, 
-4, 4, 9, 0, -7, 7, 73, 131, -39, -63, -53, -68, 
-14, 4, 19, 4, -17, 12, 82, 141, -29, -58, -43, -58, 
-19, 0, 19, 9, -19, 9, 82, 146, -29, -58, -43, -58, 
-24, 0, 24, 12, -24, 12, 82, 170, -29, -53, -43, -58, 
-29, 9, 39, 9, -34, 24, 82, 161, -29, -48, -43, -58, 
-24, 9, 34, 7, -29, 21, 82, 170, -29, -58, -34, -58, 
-24, 4, 29, 9, -26, 17, 82, 170, -34, -63, -39, -58, 
-24, -24, 0, 24, -12, -12, 78, 175, -34, -63, -39, -58, 
-24, -29, -4, 26, -9, -17, 78, 175, -29, -63, -39, -48, 
-19, -4, 14, 12, -17, 4, 78, 170, -34, -78, -43, -53, 
-19, 9, 29, 4, -24, 19, 78, 161, -39, -82, -48, -58, 
-19, 19, 39, 0, -29, 29, 73, 151, -48, -87, -53, -63, 
-19, 34, 53, -7, -36, 43, 68, 151, -58, -87, -58, -73, 
-9, 34, 43, -12, -26, 39, 63, 156, -48, -87, -58, -63, 
-9, 34, 43, -12, -26, 39, 63, 156, -53, -87, -58, -63, 
-9, 39, 48, -14, -29, 43, 58, 156, -53, -92, -58, -63, 
0, 53, 53, -26, -26, 53, 58, 156, -58, -97, -63, -68, 
-19, 53, 73, -17, -46, 63, 63, 165, -58, -82, -53, -53, 
-29, 34, 63, -2, -46, 48, 68, 170, -53, -78, -48, -43, 
-39, 34, 73, 2, -56, 53, 73, 175, -48, -73, -39, -39, 
-48, 53, 102, -2, -75, 78, 78, 180, -53, -73, -34, -34, 
-48, 63, 112, -7, -80, 87, 78, 185, -63, -73, -24, -24, 
-48, 43, 92, 2, -70, 68, 82, 190, -63, -78, -24, -24, 
-53, 53, 107, 0, -80, 80, 82, 195, -63, -92, -29, -24, 
-53, 58, 112, -2, -82, 85, 73, 200, -73, -97, -39, -29, 
-43, 63, 107, -9, -75, 85, 73, 185, -78, -97, -48, -39, 
-39, 58, 97, -9, -68, 78, 73, 185, -82, -102, -48, -39, 
-39, 53, 92, -7, -65, 73, 68, 180, -87, -102, -48, -39, 
-39, 43, 82, -2, -61, 63, 68, 180, -92, -102, -48, -39, 
-39, 53, 92, -7, -65, 73, 78, 165, -97, -107, -39, -24, 
-43, 53, 97, -4, -70, 75, 78, 161, -102, -112, -43, -24, 
-43, 63, 107, -9, -75, 85, 73, 161, -112, -112, -43, -24, 
-43, 63, 107, -9, -75, 85, 73, 161, -112, -112, -39, -24, 
-29, 53, 82, -12, -56, 68, 63, 136, -122, -122, -48, -29, 
-24, 53, 78, -14, -51, 65, 58, 126, -126, -122, -48, -29, 
-19, 43, 63, -12, -41, 53, 53, 126, -136, -122, -43, -19, 
-14, 34, 48, -9, -31, 41, 48, 122, -146, -126, -43, -19, 
-4, 39, 43, -17, -24, 41, 34, 97, -151, -136, -48, -24, 
-4, 53, 58, -24, -31, 56, 29, 92, -156, -136, -53, -29, 
-4, 58, 63, -26, -34, 61, 29, 87, -170, -136, -58, -34, 
-4, 58, 63, -26, -34, 61, 29, 82, -175, -136, -53, -29, 
4, 48, 43, -26, -19, 46, 29, 68, -185, -131, -53, -34, 
4, 43, 39, -24, -17, 41, 29, 58, -185, -126, -48, -24, 
4, 43, 39, -24, -17, 41, 14, 34, -185, -122, -43, -24, 
9, 39, 29, -24, -9, 34, 9, 24, -185, -112, -34, -24, 
0, 39, 39, -19, -19, 39, 19, 29, -170, -102, -24, -14, 
-4, 78, 82, -36, -43, 80, 4, 19, -165, -97, -19, -9, 
-14, 68, 82, -26, -48, 75, 4, 14, -170, -82, -14, -4, 
-24, 43, 68, -9, -46, 56, 4, 19, -156, -73, 4, 9, 
-19, 43, 63, -12, -41, 53, 4, 14, -151, -68, 4, 9, 
-19, 58, 78, -19, -48, 68, 4, 4, -151, -63, 4, 9, 
-14, 48, 63, -17, -39, 56, 4, 0, -151, -63, 4, 9, 
-14, 34, 48, -9, -31, 41, 0, 0, -151, -63, 4, 9, 
-14, 29, 43, -7, -29, 36, 0, -14, -156, -63, -4, 9, 
-4, 19, 24, -7, -14, 21, 0, -24, -161, -63, -4, 9, 
-4, 14, 19, -4, -12, 17, 0, -29, -156, -63, 0, 9, 
-4, 0, 4, 2, -4, 2, 0, -34, -161, -58, 0, 9, 
4, -14, -19, 4, 12, -17, 9, -39, -170, -68, -9, -4, 
9, -24, -34, 7, 21, -29, 9, -39, -165, -58, -9, -4, 
14, -34, -48, 9, 31, -41, 9, -39, -165, -58, -9, -4, 
19, -39, -58, 9, 39, -48, 9, -39, -165, -58, -9, -4, 
19, -34, -53, 7, 36, -43, 9, -53, -165, -43, 0, 0, 
19, -48, -68, 14, 43, -58, 4, -53, -156, -29, 0, 0, 
19, -48, -68, 14, 43, -58, 0, -48, -156, -29, 0, 0, 
19, -53, -73, 17, 46, -63, -4, -48, -156, -29, 0, 0, 
9, -24, -34, 7, 21, -29, 4, -73, -165, -34, -4, 0, 
9, -34, -43, 12, 26, -39, 9, -63, -156, -29, 0, 0, 
9, -43, -53, 17, 31, -48, 9, -63, -141, -29, 0, 4, 
4, -39, -43, 17, 24, -41, 9, -63, -141, -34, -9, 4, 
-4, -24, -19, 14, 7, -21, 4, -63, -141, -34, -14, -4, 
-4, -14, -9, 9, 2, -12, 4, -63, -146, -34, -14, -9, 
-4, -24, -19, 14, 7, -21, 9, -63, -146, -34, -14, -9, 
-4, -43, -39, 24, 17, -41, 9, -63, -146, -34, -14, -4, 
4, -39, -43, 17, 24, -41, 9, -53, -151, -19, -14, -4, 
9, -34, -43, 12, 26, -39, 14, -53, -146, -19, -14, -9, 
14, -34, -48, 9, 31, -41, 19, -48, -146, -19, -14, -9, 
19, -43, -63, 12, 41, -53, 24, -48, -146, -19, -14, -9, 
24, -53, -78, 14, 51, -65, 14, -53, -156, -29, -24, -19, 
24, -53, -78, 14, 51, -65, 14, -53, -156, -29, -24, -19, 
24, -43, -68, 9, 46, -56, 14, -53, -146, -29, -24, -24, 
24, -43, -68, 9, 46, -56, 14, -53, -146, -29, -29, -24, 
24, -58, -82, 17, 53, -70, 9, -58, -156, -34, -29, -39, 
19, -63, -82, 21, 51, -73, 9, -58, -161, -34, -29, -39, 
9, -58, -68, 24, 39, -63, 9, -63, -161, -34, -39, -43, 
4, -43, -48, 19, 26, -46, 9, -73, -165, -48, -39, -43, 
14, -48, -63, 17, 39, -56, 14, -73, -175, -48, -48, -53, 
19, -48, -68, 14, 43, -58, 14, -73, -175, -43, -53, -53, 
24, -48, -73, 12, 48, -61, 14, -73, -175, -43, -53, -58, 
29, -39, -68, 4, 48, -53, 14, -73, -175, -48, -53, -63, 
19, -43, -63, 12, 41, -53, 24, -73, -180, -68, -68, -63, 
19, -53, -73, 17, 46, -63, 24, -73, -180, -68, -68, -63, 
19, -63, -82, 21, 51, -73, 34, -73, -170, -58, -68, -63, 
19, -78, -97, 29, 58, -87, 39, -63, -170, -43, -63, -53, 
14, -73, -87, 29, 51, -80, 43, -48, -170, -34, -48, -48, 
9, -73, -82, 31, 46, -78, 43, -43, -156, -39, -43, -43, 
4, -78, -82, 36, 43, -80, 43, -43, -170, -48, -39, -43, 
0, -78, -78, 39, 39, -78, 39, -48, -170, -48, -39, -39, 
-9, -58, -48, 34, 19, -53, 24, -43, -165, -43, -29, -29, 
-14, -43, -29, 29, 7, -36, 24, -53, -170, -43, -34, -29, 
-14, -34, -19, 24, 2, -26, 19, -53, -170, -48, -43, -48, 
-14, -34, -19, 24, 2, -26, 19, -53, -165, -48, -29, -39, 
0, -34, -34, 17, 17, -34, 24, -48, -156, -39, -39, -39, 
0, -34, -34, 17, 17, -34, 24, -48, -156, -34, -39, -39, 
0, -48, -48, 24, 24, -48, 24, -43, -151, -29, -39, -34, 
0, -48, -48, 24, 24, -48, 29, -43, -146, -29, -34, -34, 
-9, -39, -29, 24, 9, -34, 29, -43, -146, -29, -34, -43, 
-9, -39, -29, 24, 9, -34, 29, -43, -146, -29, -34, -43, 
-9, -34, -24, 21, 7, -29, 29, -43, -151, -39, -34, -43, 
-14, -24, -9, 19, -2, -17, 24, -43, -170, -43, -34, -43, 
-9, -39, -29, 24, 9, -34, 24, -48, -165, -43, -43, -63, 
0, -39, -39, 19, 19, -39, 24, -48, -170, -48, -43, -63, 
4, -39, -43, 17, 24, -41, 24, -48, -170, -48, -43, -58, 
9, -39, -48, 14, 29, -43, 19, -53, -170, -48, -48, -58, 
0, -43, -43, 21, 21, -43, 19, -53, -180, -48, -48, -48, 
0, -58, -58, 29, 29, -58, 24, -53, -180, -48, -48, -48, 
0, -82, -82, 41, 41, -82, 24, -48, -170, -48, -48, -48, 
0, -87, -87, 43, 43, -87, 24, -48, -170, -48, -43, -43, 
-9, -73, -63, 41, 26, -68, 14, -63, -170, -58, -53, -53, 
-4, -63, -58, 34, 26, -61, 14, -58, -180, -63, -53, -58, 
-4, -39, -34, 21, 14, -36, 14, -73, -195, -73, -53, -68, 
-9, -29, -19, 19, 4, -24, 14, -82, -209, -82, -53, -73, 
4, -39, -43, 17, 24, -41, 24, -78, -195, -78, -39, -63, 
9, -53, -63, 21, 36, -58, 24, -73, -190, -63, -39, -58, 
19, -53, -73, 17, 46, -63, 19, -68, -185, -58, -39, -58, 
24, -53, -78, 14, 51, -65, 19, -63, -180, -53, -39, -58, 
39, -58, -97, 9, 68, -78, 19, -68, -195, -58, -43, -73, 
39, -53, -92, 7, 65, -73, 14, -73, -200, -63, -53, -78, 
43, -53, -97, 4, 70, -75, 14, -78, -204, -73, -58, -78, 
48, -58, -107, 4, 78, -82, 14, -82, -209, -78, -63, -73, 
29, -63, -92, 17, 61, -78, 19, -78, -200, -68, -53, -68, 
9, -63, -73, 26, 41, -68, 19, -78, -195, -68, -53, -68, 
9, -63, -73, 26, 41, -68, 19, -82, -195, -68, -53, -68, 
0, -58, -58, 29, 29, -58, 19, -82, -195, -68, -53, -73, 
0, -53, -53, 26, 26, -53, 4, -73, -200, -58, -53, -68, 
4, -43, -48, 19, 26, -46, 4, -78, -200, -63, -48, -63, 
9, -68, -78, 29, 43, -73, 9, -78, -195, -63, -39, -63, 
14, -68, -82, 26, 48, -75, 9, -78, -190, -58, -34, -58, 
0, -63, -63, 31, 31, -63, 9, -68, -185, -53, -34, -68, 
-4, -58, -53, 31, 24, -56, 9, -68, -180, -48, -29, -58, 
-4, -53, -48, 29, 21, -51, 9, -63, -180, -43, -29, -58, 
